100.000000	-0.823096	0.909589	1.400000
109.647820	0.000000	1.000000	-0.800000
120.226443	-3.521825	0.666667	-1.700000
131.825674	0.000000	1.000000	-1.800000
144.543977	0.000000	1.000000	-1.000000
158.489319	0.000000	1.000000	-2.200000
173.780083	3.521825	1.500000	-1.200000
190.546072	0.000000	1.000000	-1.300000
208.929613	0.000000	1.000000	-1.500000
229.086765	0.000000	1.000000	-1.700000
251.188643	-0.980577	0.893246	0.000000
275.422870	-1.085409	0.882530	-10.000000
301.995172	0.000000	1.000000	-2.200000
331.131121	0.000000	1.000000	-1.200000
363.078055	0.000000	1.000000	-1.300000
398.107171	-1.099520	0.881098	0.000000
436.515832	9.542425	3.000000	-0.800000
478.630092	9.542425	3.000000	-0.900000
524.807460	9.542425	3.000000	-5.000000
575.439937	0.000000	1.000000	-2.200000
630.957344	0.000000	1.000000	-2.400000
691.830971	1.027748	1.125609	-2.600000
758.577575	0.000000	1.000000	-3.000000
831.763771	0.000000	1.000000	-3.300000
912.010839	0.000000	1.000000	-3.600000
1000.000000	-0.530665	0.940734	-6.000000
1096.478196	0.000000	1.000000	-3.300000
1202.264435	-0.938159	0.897619	-2.400000
1318.256739	0.000000	1.000000	-3.900000
1445.439771	0.000000	1.000000	-4.500000
1584.893192	0.000000	1.000000	-5.000000
1737.800829	9.542425	3.000000	-4.500000
1905.460718	3.521825	1.500000	-6.000000
2089.296131	-1.214836	0.869477	-4.400000
2290.867653	-1.231186	0.867842	-4.800000
2511.886432	-1.247098	0.866254	-6.600000
2754.228703	-1.270708	0.863902	-7.600000
3019.951720	-1.294659	0.861523	-7.400000
3311.311215	-1.326222	0.858398	-8.200000
3630.780548	-1.414318	0.849736	-9.900000
3981.071706	-1.461236	0.845159	-10.900000
4365.158322	-1.523400	0.839131	-12.000000
4786.300923	-1.585123	0.833190	-13.100000
5248.074602	-1.677283	0.824396	-14.400000
5754.399373	-1.790836	0.813689	-15.900000
6309.573445	-1.939714	0.799861	-18.200000
6918.309709	-2.169959	0.778937	-20.900000
7585.775750	-2.385700	0.759828	-22.900000
8317.637711	-2.893954	0.716642	-25.200000
9120.108394	-3.367097	0.678649	-28.700000
10000.000000	-4.117753	0.622461	-31.500000
10964.781961	-5.085075	0.556860	-35.600000
12022.644346	-6.592962	0.468114	-39.100000
13182.567386	-9.133250	0.349412	-39.200000
14454.397707	-12.847110	0.227848	-31.000000
15848.931925	-15.905723	0.160219	7.700000
17378.008287	-12.175950	0.246152	44.400000
19054.607180	-8.313743	0.383984	51.400000
20892.961309	-5.770584	0.514601	49.400000
22908.676528	-4.024782	0.629160	44.200000
25118.864315	-2.950434	0.711997	39.300000
27542.287033	-2.204907	0.775809	35.000000
30199.517204	-1.735005	0.818936	31.800000
33113.112148	-1.345610	0.856484	27.700000
36307.805477	-1.094283	0.881629	25.100000
39810.717055	-0.900792	0.901489	21.900000
43651.583224	-0.769643	0.915204	19.900000
47863.009232	-0.661393	0.926681	17.200000
52480.746025	-0.529827	0.940825	16.000000
57543.993734	-0.367673	0.958553	14.200000
63095.734448	-0.271731	0.969200	13.200000
69183.097092	-0.223237	0.974626	11.800000
75857.757503	-0.223237	0.974626	9.800000
83176.377110	-0.174023	0.980164	10.000000
91201.083936	-0.174023	0.980164	8.200000
100000.000000	-0.124979	0.985714	8.000000
109647.819614	-0.124979	0.985714	7.600000
120226.443462	-0.124979	0.985714	6.000000
131825.673856	-0.124979	0.985714	5.300000
144543.977075	-0.124979	0.985714	5.300000
158489.319246	-0.124979	0.985714	5.000000
173780.082875	-0.124979	0.985714	3.600000
190546.071796	-0.124979	0.985714	4.000000
208929.613085	-0.124979	0.985714	3.300000
229086.765277	-0.124979	0.985714	2.400000
251188.643151	-0.124979	0.985714	2.600000
275422.870334	-0.124979	0.985714	2.300000
301995.172040	-0.124979	0.985714	1.700000
331131.121483	-0.124979	0.985714	1.800000
363078.054770	-0.124979	0.985714	1.000000
398107.170553	-0.124979	0.985714	1.100000
436515.832240	-0.124979	0.985714	0.000000
478630.092323	-0.124979	0.985714	1.300000
524807.460250	-0.124979	0.985714	0.800000
575439.937337	-0.124979	0.985714	0.800000
630957.344480	-0.124979	0.985714	0.900000
691830.970919	-0.124979	0.985714	0.000000
758577.575029	-0.124979	0.985714	0.000000
831763.771103	-0.124979	0.985714	-1.200000
912010.839356	-0.124979	0.985714	0.000000
1000000.000000	-0.124979	0.985714	-0.800000
