0.000010	0.543905	-0.000008	0.001883
0.000008	0.647677	0.001979	0.146632
0.000007	0.657338	0.003113	0.377825
0.000007	0.657143	0.003148	0.718901
0.000007	0.657143	0.003171	1.061338
0.000007	0.657046	0.003188	1.404425
0.000007	0.656917	0.003206	1.747754
0.000007	0.656771	0.003222	2.091035
0.000007	0.656690	0.003237	2.434737
0.000007	0.656544	0.003252	2.778213
0.000007	0.656333	0.003266	3.121852
0.000007	0.656252	0.003281	3.465539
0.000007	0.656025	0.003294	3.809129
0.000007	0.655798	0.003309	4.152120
0.000007	0.655636	0.003322	4.495679
0.000007	0.655523	0.003335	4.839157
0.000007	0.655247	0.003349	5.183105
0.000007	0.655036	0.003361	5.526698
0.000007	0.654842	0.003374	5.869983
0.000007	0.654566	0.003389	6.213398
0.000007	0.654323	0.003402	6.557186
0.000007	0.654177	0.003415	6.900927
0.000007	0.653934	0.003427	7.244425
0.000007	0.653658	0.003440	7.587534
0.000007	0.653464	0.003454	7.931163
0.000007	0.653172	0.003468	8.274906
0.000007	0.652864	0.003480	8.618683
0.000007	0.652540	0.003493	8.962022
0.000007	0.652281	0.003506	9.305362
0.000007	0.652005	0.003520	9.648752
0.000007	0.651746	0.003526	9.648379
0.000007	0.651632	0.003519	9.304130
0.000007	0.651616	0.003515	8.960077
0.000007	0.651648	0.003507	8.616267
0.000007	0.651713	0.003499	8.271956
0.000007	0.651616	0.003490	7.927678
0.000007	0.651697	0.003482	7.583644
0.000007	0.651730	0.003473	7.240016
0.000007	0.651762	0.003464	6.896226
0.000007	0.651973	0.003453	6.552242
0.000007	0.652038	0.003444	6.208130
0.000007	0.652102	0.003433	5.864504
0.000007	0.652102	0.003422	5.520879
0.000007	0.652264	0.003412	5.177043
0.000007	0.652410	0.003400	4.833030
0.000007	0.652540	0.003388	4.489390
0.000007	0.652702	0.003375	4.145701
0.000007	0.652735	0.003363	3.802370
0.000007	0.652897	0.003349	3.458942
0.000007	0.653026	0.003335	3.115173
0.000007	0.653221	0.003321	2.771405
0.000007	0.653334	0.003306	2.428140
0.000007	0.653480	0.003291	2.084454
0.000007	0.653642	0.003273	1.741286
0.000007	0.653691	0.003256	1.398022
0.000007	0.653918	0.003235	1.055017
0.000007	0.654112	0.003212	0.712628
0.000007	0.654226	0.003169	0.372249
0.000008	0.644289	0.001982	0.146470
0.000010	0.540274	-0.000008	0.002013
0.000036	0.582970	-0.000017	0.002774
0.000034	0.660191	0.002524	0.092007
0.000033	0.685153	0.005479	0.140634
0.000033	0.697764	0.008131	0.219039
0.000033	0.699693	0.009909	0.385541
0.000033	0.700503	0.011493	0.571672
0.000033	0.700909	0.012880	0.778016
0.000033	0.700925	0.013716	1.039731
0.000033	0.700503	0.013936	1.363383
0.000033	0.699920	0.014060	1.695641
0.000033	0.699352	0.014164	2.030396
0.000033	0.698801	0.014262	2.365621
0.000033	0.698169	0.014357	2.701300
0.000033	0.697424	0.014447	3.036850
0.000033	0.696808	0.014535	3.372935
0.000033	0.695981	0.014624	3.708809
0.000033	0.695251	0.014712	4.045171
0.000033	0.694279	0.014802	4.380981
0.000033	0.693566	0.014893	4.716581
0.000033	0.692707	0.014983	5.052052
0.000033	0.691799	0.015071	5.388431
0.000033	0.690826	0.015163	5.724421
0.000033	0.689870	0.015255	6.060007
0.000033	0.688849	0.015348	6.395237
0.000033	0.687795	0.015444	6.730596
0.000033	0.686725	0.015538	7.066168
0.000033	0.685688	0.015636	7.401464
0.000033	0.684570	0.015731	7.736631
0.000033	0.683305	0.015833	8.071215
0.000033	0.681992	0.015934	8.406157
0.000033	0.681085	0.015987	8.400937
0.000033	0.680793	0.015963	8.058166
0.000033	0.680809	0.015930	7.716969
0.000033	0.680744	0.015892	7.375917
0.000033	0.680906	0.015848	7.035337
0.000033	0.681182	0.015799	6.695114
0.000033	0.681328	0.015749	6.355231
0.000033	0.681555	0.015694	6.016338
0.000033	0.681960	0.015636	5.677073
0.000033	0.682300	0.015577	5.338117
0.000033	0.682527	0.015513	4.999306
0.000033	0.682997	0.015445	4.661291
0.000033	0.683548	0.015374	4.323729
0.000033	0.683986	0.015301	3.986347
0.000033	0.684489	0.015224	3.648754
0.000033	0.685007	0.015142	3.312133
0.000033	0.685639	0.015056	2.975854
0.000033	0.686174	0.014967	2.640094
0.000033	0.686742	0.014869	2.304885
0.000033	0.687325	0.014765	1.970178
0.000033	0.687925	0.014644	1.637044
0.000033	0.688589	0.014489	1.308012
0.000033	0.689027	0.014053	1.005757
0.000033	0.689157	0.012954	0.770738
0.000033	0.688978	0.011510	0.570100
0.000033	0.688508	0.009925	0.384033
0.000033	0.686596	0.008139	0.218455
0.000034	0.673726	0.005465	0.142272
0.000034	0.648536	0.002514	0.093157
0.000036	0.570553	-0.000018	0.002937
0.000062	0.592971	-0.000023	0.003326
0.000061	0.657905	0.002678	0.076510
0.000060	0.682722	0.005735	0.115072
0.000060	0.698445	0.008767	0.155207
0.000059	0.708478	0.011526	0.223966
0.000059	0.710748	0.013472	0.373756
0.000059	0.711736	0.015237	0.541879
0.000059	0.712320	0.016965	0.713471
0.000059	0.712936	0.018643	0.890687
0.000059	0.713276	0.020246	1.074873
0.000059	0.713406	0.021732	1.271233
0.000059	0.713325	0.023006	1.489556
0.000059	0.713098	0.023963	1.739665
0.000059	0.712352	0.024547	2.026846
0.000059	0.711542	0.024867	2.340124
0.000059	0.710553	0.025101	2.661928
0.000059	0.709516	0.025310	2.986293
0.000059	0.708300	0.025511	3.311128
0.000059	0.707133	0.025707	3.636062
0.000059	0.706047	0.025899	3.961643
0.000060	0.704588	0.026090	4.287485
0.000060	0.703372	0.026280	4.613619
0.000060	0.701897	0.026474	4.938829
0.000060	0.700471	0.026670	5.264055
0.000060	0.698834	0.026866	5.589461
0.000060	0.697245	0.027064	5.914786
0.000060	0.695576	0.027265	6.239414
0.000060	0.693841	0.027471	6.563897
0.000060	0.692107	0.027675	6.887927
0.000060	0.690146	0.027885	7.211876
0.000060	0.688946	0.027982	7.202328
0.000060	0.688752	0.027930	6.862672
0.000060	0.688719	0.027850	6.526177
0.000060	0.689027	0.027754	6.190721
0.000060	0.689319	0.027649	5.856237
0.000060	0.689789	0.027534	5.522710
0.000060	0.690486	0.027407	5.190238
0.000060	0.690956	0.027275	4.858624
0.000060	0.691685	0.027133	4.528325
0.000060	0.692431	0.026980	4.198414
0.000060	0.693225	0.026819	3.869607
0.000060	0.694052	0.026645	3.542015
0.000060	0.694814	0.026458	3.216239
0.000060	0.695738	0.026251	2.891906
0.000060	0.696662	0.026012	2.570556
0.000060	0.697472	0.025678	2.258250
0.000060	0.698364	0.025103	1.970259
0.000060	0.699044	0.024215	1.713650
0.000060	0.699466	0.023047	1.484920
0.000060	0.699839	0.021661	1.278268
0.000060	0.699920	0.020148	1.084745
0.000060	0.700082	0.018552	0.899797
0.000060	0.700098	0.016894	0.720684
0.000060	0.699936	0.015197	0.546191
0.000060	0.699709	0.013463	0.374988
0.000060	0.697732	0.011517	0.225069
0.000060	0.688071	0.008749	0.157217
0.000060	0.672542	0.005720	0.116596
0.000061	0.647985	0.002671	0.077386
0.000062	0.582889	-0.000023	0.003536
0.000088	0.599536	-0.000027	0.003698
0.000087	0.656446	0.002770	0.067368
0.000087	0.680614	0.005865	0.101797
0.000086	0.696808	0.008975	0.134248
0.000086	0.708657	0.012015	0.174560
0.000086	0.716097	0.014694	0.251717
0.000086	0.717977	0.016615	0.404538
0.000086	0.718723	0.018416	0.568576
0.000086	0.719452	0.020200	0.735305
0.000086	0.719922	0.021949	0.904368
0.000086	0.720376	0.023668	1.077207
0.000086	0.720603	0.025343	1.254570
0.000086	0.720781	0.026965	1.436989
0.000086	0.720765	0.028518	1.626330
0.000086	0.720570	0.029968	1.826402
0.000086	0.720165	0.031277	2.041175
0.000086	0.719695	0.032436	2.271007
0.000086	0.718852	0.033429	2.517454
0.000086	0.717831	0.034246	2.781164
0.000086	0.716599	0.034897	3.061942
0.000086	0.715270	0.035418	3.355866
0.000086	0.713827	0.035834	3.659922
0.000086	0.712158	0.036195	3.968986
0.000086	0.710310	0.036530	4.280239
0.000086	0.708511	0.036853	4.593033
0.000086	0.706679	0.037171	4.906248
0.000086	0.704572	0.037487	5.219528
0.000086	0.702594	0.037803	5.533068
0.000086	0.700438	0.038120	5.845895
0.000086	0.698056	0.038444	6.158302
0.000086	0.696727	0.038558	6.146922
0.000086	0.696645	0.038438	5.814206
0.000086	0.696921	0.038277	5.485623
0.000086	0.697375	0.038087	5.159504
0.000086	0.697926	0.037871	4.835980
0.000086	0.698753	0.037627	4.515017
0.000086	0.699547	0.037350	4.197750
0.000086	0.700390	0.037012	3.886318
0.000086	0.701281	0.036587	3.583251
0.000086	0.702254	0.036040	3.292164
0.000086	0.703162	0.035353	3.014805
0.000086	0.703923	0.034514	2.752975
0.000086	0.704815	0.033529	2.506367
0.000086	0.705496	0.032402	2.273422
0.000086	0.706014	0.031146	2.053932
0.000086	0.706679	0.029763	1.846485
0.000086	0.707084	0.028284	1.649688
0.000086	0.707522	0.026741	1.459650
0.000086	0.707846	0.025142	1.274977
0.000086	0.708073	0.023497	1.094551
0.000086	0.708268	0.021815	0.918097
0.000086	0.708365	0.020102	0.745354
0.000086	0.708316	0.018354	0.575043
0.000086	0.708203	0.016587	0.407569
0.000086	0.706987	0.014681	0.253289
0.000086	0.699985	0.011998	0.176635
0.000086	0.688654	0.008962	0.135804
0.000087	0.673045	0.005857	0.103029
0.000087	0.649314	0.002767	0.067952
0.000089	0.592825	-0.000026	0.003747
0.000115	0.606295	-0.000029	0.003925
0.000114	0.657451	0.002834	0.060804
0.000113	0.680760	0.005954	0.092801
0.000113	0.696759	0.009102	0.121297
0.000113	0.708965	0.012224	0.153213
0.000112	0.718431	0.015216	0.198647
0.000112	0.723699	0.017692	0.297151
0.000112	0.724914	0.019555	0.455338
0.000112	0.725822	0.021372	0.618436
0.000112	0.726454	0.023169	0.782992
0.000112	0.726860	0.024946	0.949673
0.000112	0.727184	0.026695	1.119530
0.000112	0.727378	0.028412	1.292515
0.000112	0.727476	0.030079	1.467722
0.000112	0.727362	0.031719	1.648504
0.000112	0.727054	0.033309	1.834150
0.000112	0.726730	0.034841	2.025776
0.000112	0.726244	0.036296	2.225410
0.000112	0.725611	0.037650	2.434867
0.000112	0.724752	0.038909	2.654374
0.000112	0.723764	0.040073	2.883785
0.000112	0.722645	0.041141	3.122597
0.000112	0.721170	0.042115	3.370714
0.000112	0.719792	0.043001	3.627260
0.000112	0.718026	0.043807	3.892235
0.000112	0.716226	0.044541	4.164520
0.000113	0.714249	0.045213	4.442901
0.000113	0.712125	0.045834	4.726874
0.000113	0.709791	0.046402	5.014738
0.000113	0.707408	0.046939	5.306622
0.000113	0.705901	0.047019	5.298403
0.000113	0.705804	0.046588	4.995724
0.000113	0.706031	0.046055	4.703581
0.000113	0.706533	0.045433	4.420208
0.000113	0.707036	0.044726	4.145037
0.000113	0.707781	0.043929	3.879170
0.000113	0.708446	0.043049	3.621360
0.000113	0.709159	0.042081	3.373227
0.000113	0.709824	0.041025	3.133425
0.000113	0.710585	0.039883	2.902085
0.000113	0.711234	0.038657	2.679174
0.000113	0.711963	0.037347	2.464952
0.000113	0.712660	0.035952	2.259887
0.000113	0.713228	0.034487	2.061939
0.000113	0.713860	0.032966	1.869129
0.000113	0.714395	0.031402	1.680809
0.000113	0.714881	0.029799	1.496672
0.000112	0.715140	0.028160	1.316651
0.000112	0.715497	0.026484	1.139743
0.000112	0.715870	0.024777	0.965639
0.000112	0.715918	0.023043	0.794533
0.000112	0.716097	0.021285	0.626216
0.000112	0.715983	0.019505	0.459747
0.000112	0.715448	0.017667	0.298869
0.000113	0.710699	0.015188	0.200625
0.000113	0.702092	0.012203	0.154931
0.000113	0.690518	0.009087	0.122577
0.000113	0.675217	0.005946	0.093644
0.000114	0.652313	0.002831	0.061290
0.000115	0.602080	-0.000027	0.003974
