-4.900000	7.500000	-0.317367
-4.300000	7.500000	-0.290135
-3.700000	7.500000	-0.262353
-2.900000	7.500000	-0.224718
-0.300000	7.500000	-0.102063
2.700000	7.500000	0.039271
4.400000	7.500000	0.118098
4.500000	7.500000	0.122535
1.800000	7.500000	-0.003143
1.300000	7.500000	-0.026792
0.100000	7.500000	-0.083355
-1.500000	7.500000	-0.158803
-2.600000	7.500000	-0.210624
-4.400000	7.500000	-0.294835
-5.000000	7.500000	-0.321738
-4.800000	7.500000	-0.312811
-3.200000	7.500000	-0.238712
-3.000000	7.500000	-0.229326
-1.000000	7.500000	-0.135031
0.800000	7.500000	-0.050158
2.700000	7.500000	0.039387
4.400000	7.500000	0.118172
5.000000	7.500000	0.144401
3.900000	7.500000	0.095282
3.700000	7.500000	0.086112
-1.800000	7.500000	-0.172850
-4.200000	7.500000	-0.285536
-5.000000	7.500000	-0.321666
-4.800000	7.500000	-0.312801
-4.200000	7.500000	-0.285433
-0.200000	7.500000	-0.097292
3.000000	7.500000	0.053482
4.600000	7.500000	0.127143
5.000000	7.500000	0.144360
4.700000	7.500000	0.131512
1.800000	7.500000	-0.003085
1.500000	7.500000	-0.017293
0.400000	7.500000	-0.069108
-0.500000	7.500000	-0.111595
-2.600000	7.500000	-0.210544
-5.000000	7.500000	-0.321632
-4.900000	7.500000	-0.317246
-4.600000	7.500000	-0.303773
-2.800000	7.500000	-0.219856
-1.200000	7.500000	-0.144398
-0.100000	7.500000	-0.092581
1.900000	7.500000	0.001713
3.000000	7.500000	0.053469
3.700000	7.500000	0.086178
3.800000	7.500000	0.090848
3.000000	7.500000	0.053457
2.200000	7.500000	0.015835
-1.300000	7.500000	-0.149192
-2.300000	7.500000	-0.196359
-3.600000	7.500000	-0.257519
-3.700000	7.500000	-0.262115
-4.300000	7.500000	-0.289964
-4.900000	7.500000	-0.317146
-4.700000	7.500000	-0.308175
-1.500000	7.500000	-0.158511
1.200000	7.500000	-0.031116
3.200000	7.500000	0.063030
5.000000	7.500000	0.144544
4.600000	7.500000	0.127158
4.200000	7.500000	0.109274
2.000000	7.500000	0.006500
0.300000	7.500000	-0.073607
-0.800000	7.500000	-0.125555
-2.200000	7.500000	-0.191435
-3.600000	7.500000	-0.257384
-4.800000	7.500000	-0.312627
-5.000000	7.500000	-0.321510
-3.700000	7.500000	-0.261982
-3.100000	7.500000	-0.233801
-0.100000	7.500000	-0.092382
2.000000	7.500000	0.006606
3.500000	7.500000	0.077113
4.300000	7.500000	0.113936
4.900000	7.500000	0.140310
5.000000	7.500000	0.144485
3.800000	7.500000	0.090981
3.000000	7.500000	0.053642
1.000000	7.500000	-0.040489
0.000000	7.500000	-0.087740
-1.500000	7.500000	-0.158423
-3.200000	7.500000	-0.238535
-4.900000	7.500000	-0.317004
-5.000000	7.500000	-0.321391
-4.000000	7.500000	-0.275948
-2.600000	7.500000	-0.210200
2.600000	7.500000	0.034949
5.000000	7.500000	0.144650
4.900000	7.500000	0.140378
4.500000	7.500000	0.122928
1.300000	7.500000	-0.026340
0.400000	7.500000	-0.068772
-1.700000	7.500000	-0.167857
-3.000000	7.500000	-0.229134
-4.600000	7.500000	-0.303590
-4.800000	7.500000	-0.312565
-4.200000	7.500000	-0.285196
2.700000	7.500000	0.039619
5.000000	7.500000	0.144605
4.600000	7.500000	0.127286
4.000000	7.500000	0.100141
-0.500000	7.500000	-0.111405
-4.300000	7.500000	-0.289983
-5.000000	7.500000	-0.321591
0.100000	7.500000	-0.083071
1.500000	7.500000	-0.017048
3.700000	7.500000	0.086297
4.300000	7.500000	0.113827
4.000000	7.500000	0.100035
-1.500000	7.500000	-0.158587
-5.000000	7.500000	-0.321607
5.000000	7.500000	0.144465
4.200000	7.500000	0.109161
3.400000	7.500000	0.072211
-0.700000	7.500000	-0.120894
-0.800000	7.500000	-0.125626
2.300000	7.500000	0.020558
5.000000	7.500000	0.144332
-5.000000	7.500000	-0.321722
-4.300000	7.500000	-0.290198
-2.700000	7.500000	-0.215216
5.000000	7.500000	0.144395
