0.100000	-9.000000	-0.025591
0.200000	-9.000000	-0.020892
1.000000	-9.000000	0.016886
1.500000	-9.000000	0.040477
2.000000	-9.000000	0.064075
1.800000	-9.000000	0.054681
1.100000	-9.000000	0.021648
0.200000	-9.000000	-0.020859
0.000000	-9.000000	-0.030296
-1.100000	-9.000000	-0.082172
-2.000000	-9.000000	-0.124720
-1.800000	-9.000000	-0.115284
-1.500000	-9.000000	-0.100991
-1.400000	-9.000000	-0.096250
-0.600000	-9.000000	-0.058511
0.400000	-9.000000	-0.011259
1.500000	-9.000000	0.040602
2.000000	-9.000000	0.064274
1.800000	-9.000000	0.054722
1.000000	-9.000000	0.017034
0.800000	-9.000000	0.007498
0.100000	-9.000000	-0.025503
-0.700000	-9.000000	-0.063356
-1.200000	-9.000000	-0.086984
-1.800000	-9.000000	-0.115232
-2.000000	-9.000000	-0.124721
-1.800000	-9.000000	-0.115244
-1.700000	-9.000000	-0.110585
-0.700000	-9.000000	-0.063299
0.000000	-9.000000	-0.030234
0.800000	-9.000000	0.007548
1.500000	-9.000000	0.040576
2.000000	-9.000000	0.064188
1.900000	-9.000000	0.059495
1.100000	-9.000000	0.021759
0.700000	-9.000000	0.002870
-0.100000	-9.000000	-0.034915
-1.100000	-9.000000	-0.082053
-2.000000	-9.000000	-0.124633
-1.900000	-9.000000	-0.119791
-1.700000	-9.000000	-0.110372
0.200000	-9.000000	-0.020620
2.000000	-9.000000	0.064402
1.900000	-9.000000	0.059585
1.500000	-9.000000	0.040731
0.500000	-9.000000	-0.006571
-0.500000	-9.000000	-0.053817
-1.100000	-9.000000	-0.082101
-1.800000	-9.000000	-0.115182
-2.000000	-9.000000	-0.124636
-1.800000	-9.000000	-0.115121
-1.000000	-9.000000	-0.077372
-0.800000	-9.000000	-0.067966
0.500000	-9.000000	-0.006567
1.600000	-9.000000	0.045412
2.000000	-9.000000	0.064266
1.800000	-9.000000	0.054836
0.200000	-9.000000	-0.020737
-0.100000	-9.000000	-0.034859
-0.600000	-9.000000	-0.058561
-1.300000	-9.000000	-0.091547
-2.000000	-9.000000	-0.124641
-1.800000	-9.000000	-0.115184
-1.400000	-9.000000	-0.096270
-1.300000	-9.000000	-0.091500
-0.300000	-9.000000	-0.044296
1.000000	-9.000000	0.017062
1.800000	-9.000000	0.054833
2.000000	-9.000000	0.064289
1.900000	-9.000000	0.059498
1.700000	-9.000000	0.050101
0.100000	-9.000000	-0.025449
-0.500000	-9.000000	-0.053766
-1.700000	-9.000000	-0.110423
-2.000000	-9.000000	-0.124649
-1.800000	-9.000000	-0.115119
1.000000	-9.000000	0.017092
1.200000	-9.000000	0.026530
2.000000	-9.000000	0.064257
1.800000	-9.000000	0.054859
0.200000	-9.000000	-0.020664
0.100000	-9.000000	-0.025437
-0.700000	-9.000000	-0.063258
-1.600000	-9.000000	-0.105744
-2.000000	-9.000000	-0.124593
-1.800000	-9.000000	-0.115155
-1.200000	-9.000000	-0.086812
-1.000000	-9.000000	-0.077445
-0.200000	-9.000000	-0.039640
0.400000	-9.000000	-0.011281
1.500000	-9.000000	0.040625
1.800000	-9.000000	0.054759
1.300000	-9.000000	0.031130
1.100000	-9.000000	0.021705
-0.400000	-9.000000	-0.049182
-1.200000	-9.000000	-0.086923
-2.000000	-9.000000	-0.124639
-1.800000	-9.000000	-0.115172
-1.600000	-9.000000	-0.105726
-0.700000	-9.000000	-0.063274
0.800000	-9.000000	0.007608
1.900000	-9.000000	0.059477
2.000000	-9.000000	0.064181
1.800000	-9.000000	0.054775
1.500000	-9.000000	0.040612
-0.800000	-9.000000	-0.068044
-1.800000	-9.000000	-0.115193
-2.000000	-9.000000	-0.124655
