4.900000	7.500000	0.066910
4.500000	7.500000	0.052112
4.200000	7.500000	0.040372
3.500000	7.500000	0.011383
2.900000	7.500000	-0.015407
2.200000	7.500000	-0.047866
1.000000	7.500000	-0.104214
-0.600000	7.500000	-0.179669
-1.700000	7.500000	-0.231529
-2.900000	7.500000	-0.287770
-3.700000	7.500000	-0.324261
-5.000000	7.500000	-0.373662
-4.900000	7.500000	-0.370755
-4.800000	7.500000	-0.367588
-3.600000	7.500000	-0.320013
-2.900000	7.500000	-0.288170
-1.800000	7.500000	-0.236658
-0.500000	7.500000	-0.175499
0.500000	7.500000	-0.128404
1.200000	7.500000	-0.095531
1.800000	7.500000	-0.067428
3.000000	7.500000	-0.011819
3.400000	7.500000	0.005939
4.000000	7.500000	0.031242
4.500000	7.500000	0.050694
4.800000	7.500000	0.061683
4.900000	7.500000	0.065152
4.000000	7.500000	0.030970
2.700000	7.500000	-0.025909
1.700000	7.500000	-0.072641
1.000000	7.500000	-0.105549
0.200000	7.500000	-0.143265
-0.200000	7.500000	-0.162084
-0.900000	7.500000	-0.195134
-1.800000	7.500000	-0.237485
-3.100000	7.500000	-0.298325
-3.900000	7.500000	-0.334110
-4.600000	7.500000	-0.361552
-5.000000	7.500000	-0.374586
-4.900000	7.500000	-0.371661
-2.700000	7.500000	-0.280040
-2.400000	7.500000	-0.266029
-1.300000	7.500000	-0.214416
0.200000	7.500000	-0.143700
1.700000	7.500000	-0.073161
2.600000	7.500000	-0.031265
3.500000	7.500000	0.009025
4.200000	7.500000	0.037821
4.800000	7.500000	0.060370
5.000000	7.500000	0.067378
4.900000	7.500000	0.063744
4.700000	7.500000	0.056484
3.600000	7.500000	0.012953
2.100000	7.500000	-0.054983
1.000000	7.500000	-0.106697
-0.100000	7.500000	-0.158429
-1.400000	7.500000	-0.219776
-3.300000	7.500000	-0.308538
-4.600000	7.500000	-0.362379
-5.000000	7.500000	-0.375288
-4.900000	7.500000	-0.372331
-2.200000	7.500000	-0.257682
-1.700000	7.500000	-0.234286
0.200000	7.500000	-0.144809
1.700000	7.500000	-0.074224
3.000000	7.500000	-0.014117
3.900000	7.500000	0.024780
4.500000	7.500000	0.048004
5.000000	7.500000	0.066217
4.900000	7.500000	0.062583
3.300000	7.500000	-0.001026
3.000000	7.500000	-0.014423
-0.100000	7.500000	-0.159483
-1.500000	7.500000	-0.225504
-2.500000	7.500000	-0.272403
-3.600000	7.500000	-0.322942
-5.000000	7.500000	-0.375918
-4.900000	7.500000	-0.372968
-4.800000	7.500000	-0.369889
-3.500000	7.500000	-0.318597
-1.700000	7.500000	-0.235070
0.500000	7.500000	-0.131465
2.400000	7.500000	-0.042363
3.700000	7.500000	0.015678
4.500000	7.500000	0.047173
4.900000	7.500000	0.061730
5.000000	7.500000	0.065187
4.900000	7.500000	0.061597
4.800000	7.500000	0.057934
3.300000	7.500000	-0.001874
2.100000	7.500000	-0.056738
1.100000	7.500000	-0.103686
0.300000	7.500000	-0.141375
-0.800000	7.500000	-0.193329
-1.700000	7.500000	-0.235725
-2.400000	7.500000	-0.268624
-3.200000	7.500000	-0.305681
-4.000000	7.500000	-0.340868
-4.500000	7.500000	-0.360249
-4.900000	7.500000	-0.373508
-5.000000	7.500000	-0.376465
-4.900000	7.500000	-0.373594
-4.800000	7.500000	-0.370505
-4.500000	7.500000	-0.360411
-3.300000	7.500000	-0.310481
-1.900000	7.500000	-0.245499
-1.200000	7.500000	-0.212479
-0.500000	7.500000	-0.179525
0.000000	7.500000	-0.156066
0.900000	7.500000	-0.113635
1.400000	7.500000	-0.090234
1.800000	7.500000	-0.071482
2.100000	7.500000	-0.057522
2.700000	7.500000	-0.029729
3.700000	7.500000	0.014309
4.800000	7.500000	0.056648
5.000000	7.500000	0.063753
4.000000	7.500000	0.026343
3.300000	7.500000	-0.002908
0.400000	7.500000	-0.137632
-1.000000	7.500000	-0.203612
-2.400000	7.500000	-0.269505
-3.500000	7.500000	-0.320087
-4.400000	7.500000	-0.357250
-4.600000	7.500000	-0.364323
-4.900000	7.500000	-0.373958
