0.000000	0.000375	-0.000001	0.001316
0.000000	0.120000	-0.000001	0.001218
0.000000	0.240062	-0.000001	0.001251
0.000000	0.359314	-0.000001	0.001235
0.000000	0.459747	-0.000001	0.001186
0.000002	0.501794	-0.000003	0.001413
0.000004	0.521245	-0.000004	0.001607
0.000007	0.533483	-0.000007	0.001753
0.000009	0.542495	-0.000007	0.001883
0.000011	0.549757	-0.000008	0.002029
0.000014	0.555819	-0.000009	0.002158
0.000016	0.560925	-0.000011	0.002272
0.000019	0.565399	-0.000012	0.002369
0.000021	0.569403	-0.000013	0.002466
0.000024	0.573114	-0.000014	0.002515
0.000026	0.576373	-0.000015	0.002693
0.000029	0.579566	-0.000016	0.002774
0.000031	0.582402	-0.000017	0.002839
0.000034	0.584980	-0.000017	0.002839
0.000036	0.587541	-0.000018	0.002888
0.000039	0.589891	-0.000019	0.003018
0.000041	0.592258	-0.000020	0.003001
0.000044	0.594284	-0.000021	0.003212
0.000046	0.596342	-0.000020	0.003018
0.000049	0.598304	-0.000020	0.003196
0.000051	0.600022	-0.000021	0.003245
0.000054	0.601837	-0.000022	0.003358
0.000056	0.603491	-0.000022	0.003293
0.000059	0.605031	-0.000022	0.003374
0.000061	0.606700	-0.000023	0.003374
0.000064	0.608208	-0.000022	0.003455
0.000066	0.609650	-0.000023	0.003552
0.000069	0.611060	-0.000024	0.003552
0.000071	0.612422	-0.000024	0.003601
0.000074	0.613703	-0.000024	0.003617
0.000076	0.615048	-0.000024	0.003536
0.000079	0.616231	-0.000026	0.003601
0.000081	0.617382	-0.000025	0.003536
0.000084	0.618582	-0.000025	0.003666
0.000086	0.619797	-0.000025	0.003779
0.000089	0.620835	-0.000025	0.003715
0.000092	0.621953	-0.000026	0.003731
0.000094	0.623136	-0.000025	0.003715
0.000097	0.624044	-0.000026	0.003682
0.000099	0.624936	-0.000025	0.003779
0.000102	0.626103	-0.000026	0.003779
0.000104	0.627091	-0.000027	0.003893
0.000107	0.627934	-0.000027	0.003844
0.000109	0.628810	-0.000027	0.003796
0.000112	0.629766	-0.000027	0.003860
0.000114	0.630593	-0.000028	0.003860
